[GeoMind CLOZE Stream] Ep 1.0 | TL: 6.76744 | ATL: 6.76744 | VL: 6.70618 | AVL: 6.70618 | VPPL: 817.443 | LR: 0.003
[GeoMind CLOZE Stream] Ep 1.0 | TL: 4.6804 | ATL: 4.97493 | VL: 4.45924 | AVL: 5.08835 | VPPL: 162.121 | LR: 0.001
[GeoMind CLOZE Stream] Ep 1.0 | TL: 4.5297 | ATL: 4.96047 | VL: 4.45112 | AVL: 5.05648 | VPPL: 157.037 | LR: 0.001
[GeoMind CLOZE Stream] Ep 1.0 | TL: 4.36691 | ATL: 4.94281 | VL: 4.45004 | AVL: 5.02616 | VPPL: 152.347 | LR: 0.001
[GeoMind CLOZE Stream] Ep 1.0 | TL: 4.52616 | ATL: 4.92985 | VL: 4.43373 | AVL: 4.99654 | VPPL: 147.901 | LR: 0.001
[GeoMind CLOZE Stream] Ep 1.0 | TL: 4.81249 | ATL: 4.92658 | VL: 4.42678 | AVL: 4.96805 | VPPL: 143.747 | LR: 0.001
[GeoMind CLOZE Stream] Ep 1.0 | TL: 4.52169 | ATL: 4.91475 | VL: 4.4096 | AVL: 4.94013 | VPPL: 139.788 | LR: 0.001
[GeoMind CLOZE Stream] Ep 1.0 | TL: 4.71687 | ATL: 4.90949 | VL: 4.40468 | AVL: 4.91336 | VPPL: 136.096 | LR: 0.00115
[GeoMind CLOZE Stream] Ep 1.0 | TL: 4.88328 | ATL: 4.90872 | VL: 4.39924 | AVL: 4.88765 | VPPL: 132.642 | LR: 0.00115
[GeoMind CLOZE Stream] Ep 1.0 | TL: 4.4862 | ATL: 4.89652 | VL: 4.38932 | AVL: 4.86273 | VPPL: 129.377 | LR: 0.00115
[GeoMind CLOZE Stream] Ep 1.0 | TL: 4.38424 | ATL: 4.88383 | VL: 4.38442 | AVL: 4.83882 | VPPL: 126.32 | LR: 0.00115
[GeoMind CLOZE Stream] Ep 1.0 | TL: 4.42114 | ATL: 4.87479 | VL: 4.37729 | AVL: 4.81574 | VPPL: 123.438 | LR: 0.00115
[GeoMind CLOZE Stream] Ep 1.0 | TL: 4.62027 | ATL: 4.86807 | VL: 4.36662 | AVL: 4.79329 | VPPL: 120.697 | LR: 0.00115
[GeoMind CLOZE Stream] Ep 1.0 | TL: 4.33992 | ATL: 4.85773 | VL: 4.35656 | AVL: 4.77145 | VPPL: 118.09 | LR: 0.00115
[GeoMind CLOZE Stream] Ep 1.0 | TL: 4.81262 | ATL: 4.85691 | VL: 4.35711 | AVL: 4.75073 | VPPL: 115.669 | LR: 0.0010925
[GeoMind CLOZE Stream] Ep 1.0 | TL: 4.77461 | ATL: 4.85552 | VL: 4.34535 | AVL: 4.73046 | VPPL: 113.348 | LR: 0.0010925
[GeoMind CLOZE Stream] Ep 1.0 | TL: 4.27752 | ATL: 4.84321 | VL: 4.34197 | AVL: 4.71104 | VPPL: 111.168 | LR: 0.0010925
[GeoMind CLOZE Stream] Ep 1.0 | TL: 4.51649 | ATL: 4.83462 | VL: 4.33661 | AVL: 4.69232 | VPPL: 109.106 | LR: 0.0010925
[GeoMind CLOZE Stream] Ep 1.0 | TL: 4.6144 | ATL: 4.82766 | VL: 4.32212 | AVL: 4.67381 | VPPL: 107.105 | LR: 0.0010925
[GeoMind CLOZE Stream] Ep 1.0 | TL: 4.49042 | ATL: 4.82244 | VL: 4.31322 | AVL: 4.65578 | VPPL: 105.191 | LR: 0.00103787
[GeoMind CLOZE Stream] Ep 1.0 | TL: 4.51107 | ATL: 4.81769 | VL: 4.31152 | AVL: 4.63857 | VPPL: 103.396 | LR: 0.00103787
[GeoMind CLOZE Stream] Ep 1.0 | TL: 4.59357 | ATL: 4.81315 | VL: 4.30154 | AVL: 4.62171 | VPPL: 101.668 | LR: 0.00103787
[GeoMind CLOZE Stream] Ep 1.0 | TL: 4.6786 | ATL: 4.81048 | VL: 4.28883 | AVL: 4.60507 | VPPL: 99.99 | LR: 0.00119356
[GeoMind CLOZE Stream] Ep 1.0 | TL: 4.43516 | ATL: 4.8022 | VL: 4.28268 | AVL: 4.58895 | VPPL: 98.3911 | LR: 0.00119356
[GeoMind CLOZE Stream] Ep 1.0 | TL: 4.43715 | ATL: 4.79582 | VL: 4.28117 | AVL: 4.57356 | VPPL: 96.8886 | LR: 0.00119356
[GeoMind CLOZE Stream] Ep 1.0 | TL: 4.41375 | ATL: 4.79011 | VL: 4.27932 | AVL: 4.55885 | VPPL: 95.4736 | LR: 0.00119356
[GeoMind CLOZE Stream] Ep 1.0 | TL: 4.57763 | ATL: 4.78611 | VL: 4.26781 | AVL: 4.5443 | VPPL: 94.0943 | LR: 0.00119356
[GeoMind CLOZE Stream] Ep 1.0 | TL: 4.15426 | ATL: 4.77536 | VL: 4.26639 | AVL: 4.5304 | VPPL: 92.7958 | LR: 0.00119356
[GeoMind CLOZE Stream] Ep 1.0 | TL: 4.24719 | ATL: 4.76562 | VL: 4.26313 | AVL: 4.51704 | VPPL: 91.564 | LR: 0.00119356
[GeoMind CLOZE Stream] Ep 1.0 | TL: 4.55508 | ATL: 4.7626 | VL: 4.24908 | AVL: 4.50364 | VPPL: 90.3454 | LR: 0.00113388
[GeoMind CLOZE Stream] Ep 1.0 | TL: 4.44277 | ATL: 4.75745 | VL: 4.25079 | AVL: 4.491 | VPPL: 89.2104 | LR: 0.00113388
[GeoMind CLOZE Stream] Ep 1.0 | TL: 4.44567 | ATL: 4.75221 | VL: 4.24655 | AVL: 4.47877 | VPPL: 88.1266 | LR: 0.00113388
[GeoMind CLOZE Stream] Ep 1.0 | TL: 4.46695 | ATL: 4.74596 | VL: 4.24682 | AVL: 4.46718 | VPPL: 87.1105 | LR: 0.00113388
[GeoMind CLOZE Stream] Ep 1.0 | TL: 4.55095 | ATL: 4.74263 | VL: 4.23447 | AVL: 4.45554 | VPPL: 86.1028 | LR: 0.00107718
[GeoMind CLOZE Stream] Ep 1.0 | TL: 4.52921 | ATL: 4.73915 | VL: 4.24091 | AVL: 4.44481 | VPPL: 85.1837 | LR: 0.00107718
[GeoMind CLOZE Stream] Ep 1.0 | TL: 4.53793 | ATL: 4.736 | VL: 4.23692 | AVL: 4.43442 | VPPL: 84.3028 | LR: 0.00102333
[GeoMind CLOZE Stream] Ep 1.0 | TL: 4.44985 | ATL: 4.73151 | VL: 4.23151 | AVL: 4.42427 | VPPL: 83.4519 | LR: 0.00102333
[GeoMind CLOZE Stream] Ep 1.0 | TL: 4.30972 | ATL: 4.72493 | VL: 4.22929 | AVL: 4.41452 | VPPL: 82.6423 | LR: 0.00102333
[GeoMind CLOZE Stream] Ep 1.0 | TL: 4.49378 | ATL: 4.72102 | VL: 4.22074 | AVL: 4.40483 | VPPL: 81.8454 | LR: 0.00102333
[GeoMind CLOZE Stream] Ep 1.0 | TL: 4.23267 | ATL: 4.71188 | VL: 4.22438 | AVL: 4.39581 | VPPL: 81.1103 | LR: 0.00117682
[GeoMind CLOZE Stream] Ep 1.0 | TL: 4.25796 | ATL: 4.70539 | VL: 4.22857 | AVL: 4.38745 | VPPL: 80.4349 | LR: 0.00117682
[GeoMind CLOZE Stream] Ep 1.0 | TL: 4.58334 | ATL: 4.70335 | VL: 4.20695 | AVL: 4.37842 | VPPL: 79.7122 | LR: 0.00117682
[GeoMind CLOZE Stream] Ep 1.0 | TL: 4.22916 | ATL: 4.69571 | VL: 4.20396 | AVL: 4.3697 | VPPL: 79.0199 | LR: 0.00117682
[GeoMind CLOZE Stream] Ep 1.0 | TL: 4.39494 | ATL: 4.69168 | VL: 4.20172 | AVL: 4.3613 | VPPL: 78.359 | LR: 0.00111798
[GeoMind CLOZE Stream] Ep 1.0 | TL: 4.14207 | ATL: 4.68454 | VL: 4.19758 | AVL: 4.35311 | VPPL: 77.7202 | LR: 0.00111798
[GeoMind CLOZE Stream] Ep 1.0 | TL: 4.44937 | ATL: 4.68245 | VL: 4.19937 | AVL: 4.34543 | VPPL: 77.125 | LR: 0.00111798
[GeoMind CLOZE Stream] Ep 1.0 | TL: 4.59516 | ATL: 4.68116 | VL: 4.18921 | AVL: 4.33762 | VPPL: 76.5249 | LR: 0.00106208
[GeoMind CLOZE Stream] Ep 1.0 | TL: 4.63078 | ATL: 4.68047 | VL: 4.19017 | AVL: 4.33024 | VPPL: 75.9629 | LR: 0.00106208
[GeoMind CLOZE Stream] Ep 1.0 | TL: 4.39785 | ATL: 4.67689 | VL: 4.18979 | AVL: 4.32322 | VPPL: 75.4313 | LR: 0.00100898
[GeoMind CLOZE Stream] Ep 1.0 | TL: 4.17776 | ATL: 4.66954 | VL: 4.1881 | AVL: 4.31647 | VPPL: 74.9234 | LR: 0.00100898
[GeoMind CLOZE Stream] Ep 1.0 | TL: 3.90865 | ATL: 4.6615 | VL: 4.18892 | AVL: 4.31009 | VPPL: 74.4471 | LR: 0.00100898
[GeoMind CLOZE Stream] Ep 1.0 | TL: 4.15241 | ATL: 4.65627 | VL: 4.18944 | AVL: 4.30406 | VPPL: 73.9993 | LR: 0.00100898
[GeoMind CLOZE Stream] Ep 1.0 | TL: 4.61234 | ATL: 4.65565 | VL: 4.18356 | AVL: 4.29803 | VPPL: 73.5549 | LR: 0.00100898
[GeoMind CLOZE Stream] Ep 1.0 | TL: 4.61364 | ATL: 4.65519 | VL: 4.18198 | AVL: 4.29223 | VPPL: 73.1293 | LR: 0.00116033
[GeoMind CLOZE Stream] Ep 1.0 | TL: 4.19651 | ATL: 4.64977 | VL: 4.17733 | AVL: 4.28648 | VPPL: 72.7104 | LR: 0.00116033
[GeoMind CLOZE Stream] Ep 1.0 | TL: 4.13615 | ATL: 4.64428 | VL: 4.17343 | AVL: 4.28083 | VPPL: 72.3005 | LR: 0.00116033
[GeoMind CLOZE Stream] Ep 1.0 | TL: 4.09967 | ATL: 4.63878 | VL: 4.17163 | AVL: 4.27537 | VPPL: 71.9068 | LR: 0.00116033
[GeoMind CLOZE Stream] Ep 1.0 | TL: 4.33372 | ATL: 4.63589 | VL: 4.16874 | AVL: 4.27004 | VPPL: 71.5244 | LR: 0.00116033
[GeoMind CLOZE Stream] Ep 1.0 | TL: 4.19274 | ATL: 4.63117 | VL: 4.16773 | AVL: 4.26492 | VPPL: 71.1595 | LR: 0.00116033
[GeoMind CLOZE Stream] Ep 1.0 | TL: 4.431 | ATL: 4.6289 | VL: 4.1668 | AVL: 4.26002 | VPPL: 70.8113 | LR: 0.00110231
[GeoMind CLOZE Stream] Ep 1.0 | TL: 4.46829 | ATL: 4.62723 | VL: 4.16522 | AVL: 4.25528 | VPPL: 70.4764 | LR: 0.00110231
[GeoMind CLOZE Stream] Ep 1.0 | TL: 4.35147 | ATL: 4.62446 | VL: 4.16608 | AVL: 4.25082 | VPPL: 70.1628 | LR: 0.00110231
[GeoMind CLOZE Stream] Ep 1.0 | TL: 4.31011 | ATL: 4.62102 | VL: 4.15318 | AVL: 4.24594 | VPPL: 69.8211 | LR: 0.00110231
[GeoMind CLOZE Stream] Ep 1.0 | TL: 4.22642 | ATL: 4.6169 | VL: 4.15478 | AVL: 4.24138 | VPPL: 69.5036 | LR: 0.00110231
[GeoMind CLOZE Stream] Ep 1.0 | TL: 4.28801 | ATL: 4.61322 | VL: 4.15149 | AVL: 4.23688 | VPPL: 69.192 | LR: 0.00110231
[GeoMind CLOZE Stream] Ep 1.0 | TL: 4.44997 | ATL: 4.61121 | VL: 4.15229 | AVL: 4.23265 | VPPL: 68.8999 | LR: 0.00110231
[GeoMind CLOZE Stream] Ep 1.0 | TL: 3.96808 | ATL: 4.60497 | VL: 4.1514 | AVL: 4.22859 | VPPL: 68.6206 | LR: 0.00110231
[GeoMind CLOZE Stream] Ep 1.0 | TL: 4.21536 | ATL: 4.60139 | VL: 4.15457 | AVL: 4.22489 | VPPL: 68.3671 | LR: 0.00110231
[GeoMind CLOZE Stream] Ep 1.0 | TL: 4.05193 | ATL: 4.59694 | VL: 4.15326 | AVL: 4.22131 | VPPL: 68.1227 | LR: 0.00110231
[GeoMind CLOZE Stream] Ep 1.0 | TL: 4.21584 | ATL: 4.59331 | VL: 4.1582 | AVL: 4.21815 | VPPL: 67.908 | LR: 0.00110231
[GeoMind CLOZE Stream] Ep 1.0 | TL: 4.24661 | ATL: 4.58928 | VL: 4.15706 | AVL: 4.2151 | VPPL: 67.7009 | LR: 0.00110231
[GeoMind CLOZE Stream] Ep 1.0 | TL: 4.19002 | ATL: 4.58532 | VL: 4.14904 | AVL: 4.2118 | VPPL: 67.4777 | LR: 0.00110231
[GeoMind CLOZE Stream] Ep 1.0 | TL: 4.28353 | ATL: 4.58237 | VL: 4.14368 | AVL: 4.20839 | VPPL: 67.2483 | LR: 0.00110231
[GeoMind CLOZE Stream] Ep 1.0 | TL: 4.29877 | ATL: 4.57941 | VL: 4.12834 | AVL: 4.20439 | VPPL: 66.9796 | LR: 0.00104719
[GeoMind CLOZE Stream] Ep 1.0 | TL: 4.1269 | ATL: 4.57544 | VL: 4.13191 | AVL: 4.20076 | VPPL: 66.7373 | LR: 0.00120427
[GeoMind CLOZE Stream] Ep 1.0 | TL: 4.047 | ATL: 4.57153 | VL: 4.13452 | AVL: 4.19745 | VPPL: 66.5166 | LR: 0.00120427
[GeoMind CLOZE Stream] Ep 1.0 | TL: 4.46456 | ATL: 4.57041 | VL: 4.14026 | AVL: 4.19459 | VPPL: 66.3267 | LR: 0.00120427
[GeoMind CLOZE Stream] Ep 1.0 | TL: 4.21776 | ATL: 4.56657 | VL: 4.14278 | AVL: 4.192 | VPPL: 66.1551 | LR: 0.00120427
[GeoMind CLOZE Stream] Ep 1.0 | TL: 4.29212 | ATL: 4.56401 | VL: 4.14046 | AVL: 4.18942 | VPPL: 65.9848 | LR: 0.00114406
[GeoMind CLOZE Stream] Ep 1.0 | TL: 4.33143 | ATL: 4.56202 | VL: 4.13557 | AVL: 4.18673 | VPPL: 65.8074 | LR: 0.00114406
[GeoMind CLOZE Stream] Ep 1.0 | TL: 4.43779 | ATL: 4.56039 | VL: 4.12844 | AVL: 4.18382 | VPPL: 65.6159 | LR: 0.00108686
[GeoMind CLOZE Stream] Ep 1.0 | TL: 4.44187 | ATL: 4.55943 | VL: 4.12455 | AVL: 4.18085 | VPPL: 65.4217 | LR: 0.00108686
[GeoMind CLOZE Stream] Ep 1.0 | TL: 4.32077 | ATL: 4.55744 | VL: 4.12072 | AVL: 4.17785 | VPPL: 65.2253 | LR: 0.00108686
[GeoMind CLOZE Stream] Ep 1.0 | TL: 4.3726 | ATL: 4.55549 | VL: 4.11506 | AVL: 4.17471 | VPPL: 65.0208 | LR: 0.00108686
[GeoMind CLOZE Stream] Ep 1.0 | TL: 4.16593 | ATL: 4.5522 | VL: 4.11483 | AVL: 4.17171 | VPPL: 64.8264 | LR: 0.00103251
[GeoMind CLOZE Stream] Ep 1.0 | TL: 4.27393 | ATL: 4.55007 | VL: 4.10979 | AVL: 4.16862 | VPPL: 64.626 | LR: 0.00103251
[GeoMind CLOZE Stream] Ep 1.0 | TL: 4.56106 | ATL: 4.55019 | VL: 4.10093 | AVL: 4.16523 | VPPL: 64.4077 | LR: 0.00103251
[GeoMind CLOZE Stream] Ep 1.0 | TL: 4.24608 | ATL: 4.54783 | VL: 4.10082 | AVL: 4.16201 | VPPL: 64.2006 | LR: 0.00103251
[GeoMind CLOZE Stream] Ep 1.0 | TL: 4.21426 | ATL: 4.54432 | VL: 4.0954 | AVL: 4.15868 | VPPL: 63.9871 | LR: 0.00103251
[GeoMind CLOZE Stream] Ep 1.0 | TL: 4.60181 | ATL: 4.54484 | VL: 4.08708 | AVL: 4.1551 | VPPL: 63.7584 | LR: 0.00118739
[GeoMind CLOZE Stream] Ep 1.0 | TL: 4.06343 | ATL: 4.54085 | VL: 4.08962 | AVL: 4.15183 | VPPL: 63.55 | LR: 0.00118739
[GeoMind CLOZE Stream] Ep 1.0 | TL: 4.45007 | ATL: 4.54001 | VL: 4.08923 | AVL: 4.1487 | VPPL: 63.3514 | LR: 0.00118739
[GeoMind CLOZE Stream] Ep 1.0 | TL: 4.19633 | ATL: 4.53724 | VL: 4.08865 | AVL: 4.1457 | VPPL: 63.1615 | LR: 0.00118739
[GeoMind CLOZE Stream] Ep 1.0 | TL: 4.03192 | ATL: 4.53232 | VL: 4.0979 | AVL: 4.14331 | VPPL: 63.0108 | LR: 0.00118739
[GeoMind CLOZE Stream] Ep 1.0 | TL: 4.16665 | ATL: 4.52984 | VL: 4.09867 | AVL: 4.14107 | VPPL: 62.8703 | LR: 0.00118739
[GeoMind CLOZE Stream] Ep 1.0 | TL: 4.29083 | ATL: 4.52746 | VL: 4.1022 | AVL: 4.13913 | VPPL: 62.7482 | LR: 0.00118739
[GeoMind CLOZE Stream] Ep 1.0 | TL: 4.44618 | ATL: 4.52669 | VL: 4.09725 | AVL: 4.13704 | VPPL: 62.617 | LR: 0.00112802
[GeoMind CLOZE Stream] Ep 1.0 | TL: 4.29582 | ATL: 4.52416 | VL: 4.10076 | AVL: 4.13522 | VPPL: 62.5035 | LR: 0.00112802
[GeoMind CLOZE Stream] Ep 1.0 | TL: 4.72024 | ATL: 4.52554 | VL: 4.08427 | AVL: 4.13267 | VPPL: 62.3445 | LR: 0.00112802
[GeoMind CLOZE Stream] Ep 1.0 | TL: 4.34382 | ATL: 4.52398 | VL: 4.08652 | AVL: 4.13037 | VPPL: 62.2007 | LR: 0.00112802
[GeoMind CLOZE Stream] Ep 1.0 | TL: 4.23765 | ATL: 4.52193 | VL: 4.09038 | AVL: 4.12837 | VPPL: 62.0765 | LR: 0.00112802
[GeoMind CLOZE Stream] Ep 1.0 | TL: 4.05402 | ATL: 4.51866 | VL: 4.09634 | AVL: 4.12677 | VPPL: 61.9772 | LR: 0.00112802
[GeoMind CLOZE Stream] Ep 1.0 | TL: 4.15231 | ATL: 4.51532 | VL: 4.09038 | AVL: 4.12495 | VPPL: 61.8645 | LR: 0.00112802
[GeoMind CLOZE Stream] Ep 1.0 | TL: 4.1478 | ATL: 4.51353 | VL: 4.10054 | AVL: 4.12373 | VPPL: 61.7891 | LR: 0.00112802
[GeoMind CLOZE Stream] Ep 1.0 | TL: 4.08329 | ATL: 4.51009 | VL: 4.10101 | AVL: 4.12259 | VPPL: 61.7189 | LR: 0.00112802
[GeoMind CLOZE Stream] Ep 1.0 | TL: 4.08391 | ATL: 4.50672 | VL: 4.08643 | AVL: 4.12078 | VPPL: 61.6075 | LR: 0.00112802
[GeoMind CLOZE Stream] Ep 1.0 | TL: 4.22037 | ATL: 4.50462 | VL: 4.08327 | AVL: 4.11891 | VPPL: 61.492 | LR: 0.00112802
[GeoMind CLOZE Stream] Ep 1.0 | TL: 4.53236 | ATL: 4.50483 | VL: 4.0699 | AVL: 4.11646 | VPPL: 61.3415 | LR: 0.00107162
[GeoMind CLOZE Stream] Ep 1.0 | TL: 4.13368 | ATL: 4.50226 | VL: 4.06678 | AVL: 4.11397 | VPPL: 61.1893 | LR: 0.00107162
[GeoMind CLOZE Stream] Ep 1.0 | TL: 4.15667 | ATL: 4.50027 | VL: 4.06911 | AVL: 4.11173 | VPPL: 61.0522 | LR: 0.00107162
[GeoMind CLOZE Stream] Ep 1.0 | TL: 3.99256 | ATL: 4.49697 | VL: 4.06809 | AVL: 4.10955 | VPPL: 60.9192 | LR: 0.00107162
[GeoMind CLOZE Stream] Ep 1.0 | TL: 4.62463 | ATL: 4.49794 | VL: 4.07206 | AVL: 4.10767 | VPPL: 60.8051 | LR: 0.00107162
[GeoMind CLOZE Stream] Ep 1.0 | TL: 4.06922 | ATL: 4.49477 | VL: 4.07304 | AVL: 4.10594 | VPPL: 60.6999 | LR: 0.00107162
